x,y
985,1148.184016
433,535.3639859
65,181.5942388
27,318.4179902
-6,297.8346312
395,557.0312164
580,682.1215712
688,792.4487865
89,407.2788819
703,781.7352436
34,86.05882865
780,1183.993012
942,1064.693863
-95,191.6041896
-88,-39.85807023
114,225.0851137
486,620.1108516
139,452.7197071
43,345.1482882
846,928.3253428
444,536.5780611
582,963.2334357
135,475.1025862
768,1003.221806
887,1118.379888
37,133.0661756
969,1097.186565
992,1423.504543
718,1105.521844
227,568.8312069
701,811.8649487
911,1125.029611
-91,198.6662116
510,897.1280793
464,830.2578574
183,243.4299134
54,191.8538742
625,1000.207471
939,1359.141689
191,511.2828453
640,783.0248789
325,463.977701
308,643.0874594
283,396.3805443
361,477.1979366
907,1080.035625
956,1400.530132
-38,-2.557501276
684,1069.740361
920,1075.664941
319,387.3862271
591,967.0245453
-33,14.44145391
13,34.43736737
171,281.6560553
-58,-41.69622465
892,1067.678799
770,989.9292803
262,594.6355969
857,1005.242355
614,987.5784905
-9,-15.59443358
513,658.2189992
375,719.8520575
731,1126.174506
720,1132.027773
359,719.8651217
240,286.6565186
420,780.4618013
208,535.4605656
778,923.1226311
595,981.9766313
693,922.9538926
752,873.4702461
-18,7.613335997
673,1075.138123
528,915.5515836
563,937.7299477
593,755.1129111
808,979.9427929
53,372.2982261
870,1287.713263
66,382.3246138
791,1189.791251
775,951.7696807
590,957.2310016
685,1054.878543
995,1427.482445
753,832.0436294
661,1044.357934
536,668.6909236
17,43.921857
66,46.49187077
-67,230.6228263
374,471.065168
288,346.5740481
555,925.2903753
594,968.1353632
46,164.4586165
264,602.4688899
387,595.2296303
140,188.9427551
47,181.2075137
818,1218.368265
443,577.8609271
130,208.5409017
944,1111.01546
131,196.2064965
366,710.6751283
538,894.2329991
632,726.306861
85,408.8154884
542,911.2234559
167,492.9906287
260,605.9972605
987,1268.007288
-51,-31.92326023
737,1114.035537
139,167.4675135
145,200.3782245
124,439.0948705
255,593.9358506
219,256.3255783
853,1260.108646
61,156.9020839
171,488.8694823
721,1120.177566
905,1328.484992
-90,210.9123266
929,1122.803323
-52,17.73154925
470,821.4216415
278,368.9041502
808,1225.35333
69,120.2010693
68,77.68511798
-23,271.2794775
595,960.6798891
259,410.1195501
323,416.4704558
464,826.6261966
518,890.7499424
477,565.5117866
931,1343.130786
-3,22.48839746
-87,-70.1270829
878,1283.606756
-87,-69.58856258
251,594.8066751
71,388.1346852
311,391.4086099
-52,244.1538159
82,408.4380418
854,1008.903852
153,479.59228
628,732.2043708
-14,295.8432245
995,1196.134313
583,958.9554939
600,770.5721805
447,809.6211965
164,264.7687674
11,63.568838
77,389.994469
-68,246.8320809
536,905.4884066
828,1238.876989
431,782.3152201
749,1146.798399
348,689.094506
664,1034.967781
891,1295.241011
199,291.4671835
179,275.5517274
511,631.9769577
-18,25.2240014
-68,237.6563779
220,570.5977221
243,589.5161063
531,896.0988054
60,369.2893186
842,1244.235804
88,407.9510063
431,796.5347382
532,723.1989856
713,1097.65971
-99,184.7242057
-51,261.5289932
-33,95.53476281
225,305.4726913
-8,297.5154002
629,1015.245627
899,1044.53154
744,923.3851453
995,1419.937957
737,909.8628803
150,470.8845637
50,135.328366
849,1252.226215
351,705.0640264
127,444.2690886
83,98.13811986
767,979.973622
530,653.1535844
113,448.9483858
26,94.7258328
189,272.590448
918,1342.131424
74,391.841317
-69,44.01285685
874,1053.505867
785,1209.704995
912,1143.784526
643,804.7466611
699,821.6461373
777,837.2199238
816,1227.904995
132,213.4816586
874,1072.806857
881,1308.341365
-25,14.50835505
-38,-5.251684434
421,534.4427799
539,902.5863759
27,148.5238038
671,1054.162972
526,677.4742284
920,1033.133976
-91,-22.61672722
967,1373.685061
218,339.5178141
854,1257.94687
989,1199.641561
13,321.2470718
263,325.846458
278,321.6573194
831,975.8542237
-24,288.9800264
970,1163.101311
732,857.820625
955,1388.671156
210,528.1327611
190,298.8861049
650,794.990821
479,833.7296409
562,622.7064692
577,632.4203685
96,420.6840265
740,917.1387284
479,580.0029855
18,55.67550514
756,1148.686543
180,265.6857367
563,939.0302465
256,305.9527948
118,203.2030949
97,426.4277042
68,380.4751979
632,1015.639356
954,1376.772048
560,935.1666382
700,789.6833402
293,440.8423705
187,518.9053805
664,1052.75212
99,162.3059351
542,915.1128216
943,1358.537148
768,1156.237903
195,522.1418136
238,307.1203827
542,917.2891253
663,1049.568113
910,1070.599707
865,1131.138991
330,672.9190042
490,628.6446641
192,531.0059928
-18,287.009229
746,850.0907674
30,173.6616743
790,932.4540206
275,365.1226577
394,744.8573141
237,253.8135629
-11,264.6864512
887,1294.769434
945,1103.506252
455,515.3660209
850,996.5113432
578,689.0905802
89,163.5997418
67,150.3798309
497,634.6180319
626,759.7770978
724,1130.890642
594,740.0536046
201,295.3278246
845,994.8766737
970,1388.468029
619,750.1104562
55,120.0132663
518,878.2155169
506,703.5426623
263,412.4277624
529,659.8398307
987,1424.257796
797,1203.127662
101,413.7783471
651,810.0655672
565,938.4424414
254,361.8593079
-68,-30.03834905
370,513.2037778
158,194.4046346
-84,220.5949279
370,724.9078627
2,-10.85639943
898,1306.925734
242,584.8121203
910,1097.514584
750,927.3553321
641,1039.306508
-91,219.050003
-56,52.07872406
864,1098.091484
566,657.5590051
256,361.7132769
909,1322.573884
187,514.1192136
817,1229.426022
474,544.0157706
616,998.9945139
430,795.73622
551,905.2575695
494,857.8944368
498,610.4132906
-9,297.1865946
180,514.0582996
333,477.0048231
409,456.2592707
798,1202.182251
505,647.4874783
470,569.625274
771,1172.875518
34,344.1109397
183,244.4306953
70,178.3358406
250,351.411552
481,863.3587772
95,421.5461782
791,944.6771952
-22,55.16966041
392,404.0920676
344,440.2470716
969,1179.578425
871,1273.825668
759,918.8190012
492,830.1801677
-88,-71.82583645
592,978.5878688
506,616.0788378
538,604.8210814
520,885.8902222
620,994.3252547
-26,16.10937074
676,1069.47808
485,853.6946241
273,386.5008175
33,353.4583218
523,886.8056913
841,1240.906949
969,1218.870779
247,587.9077903
330,407.8080606
336,375.4849278
407,771.0985324
161,484.4647524
469,596.7714188
297,646.0331316
443,816.4591974
-97,199.0896241
722,1134.176978
502,624.5390342
921,1346.083394
492,651.8225992
105,449.3582141
679,810.074702
699,788.8341599
517,635.3369397
490,843.4071056
417,768.9677094
-50,11.73786629
744,1139.009617
856,1258.537659
792,1192.761062
-20,101.16266
73,379.3679687
253,576.6877936
-43,277.7085019
812,971.6455373
202,536.2591176
245,339.6971365
712,886.0671353
460,833.5644512
245,315.7280161
719,938.782849
882,1293.326825
558,793.0796526
653,1035.04926
628,1019.295894
24,122.7972109
692,808.9161772
6,301.6273679
554,914.2924454
40,169.9029131
830,966.8837849
-18,288.7039164
406,552.0253959
-86,209.7197771
564,942.1574008
822,954.3343676
297,645.5336363
-7,36.67189158
700,801.9460243
881,1021.605421
430,779.7864686
899,1062.03181
680,801.5569843
34,338.6558618
815,1037.928834
855,1252.050434
442,615.549473
99,428.170591
342,688.190507
148,472.6221925
557,674.5808858
191,318.0517321
123,427.937464
94,411.1593969
-97,-90.22951117
23,325.4719222
377,551.181579
953,1107.452398
253,318.7793124
531,895.3254792
475,849.4781326
653,738.2448189
26,366.2978027
-87,-53.18153399
100,169.2471106
172,239.5433739
133,467.4123349
-87,-40.43150075
-76,41.27224678
-83,217.4686173
387,749.1287388
477,602.7570774
-89,171.4647548
47,349.7587972
-47,30.58521702
356,484.9324615
654,794.7346586
784,911.3828409
665,767.5372777
114,173.4393856
111,444.7716182
206,544.1627993
514,885.1854307
54,91.62128277
319,651.3483507
704,898.903078
221,556.3431682
978,1403.65806
2,301.1884978
53,370.1085261
111,435.1778838
-99,11.9010594
-56,239.8214796
554,672.1317513
177,232.6751405
592,969.6312563
188,508.591288
868,1043.806108
100,117.6434798
423,776.4856482
-82,-106.4400611
427,788.9550947
-92,200.4511883
994,1409.641321
894,1294.965708
990,1430.010553
954,1157.677771
227,559.2473014
132,457.2299185
588,694.9902557
770,996.459189
104,124.0948024
201,256.0258937
812,967.1419652
750,896.6488693
336,691.5024511
54,93.84315385
495,893.5103947
510,656.696555
246,268.5899811
191,249.7094349
473,627.1880895
246,330.7187956
537,901.7041189
232,557.3834976
-64,-22.4829861
796,1186.507459
84,90.67703232
871,1053.795763
47,364.8230174
679,771.5909088
81,392.1920083
783,1172.168146
366,480.8844235
378,739.8620567
814,1211.228233
627,716.4607985
231,303.1078673
604,995.6217322
85,417.6588079
460,534.2269909
536,921.1881093
841,1232.538405
980,1391.81436
99,203.1265602
951,1338.874268
147,475.7912879
170,490.5269856
797,1201.773447
429,583.9162226
231,578.3093098
41,347.6360611
899,1084.517517
10,14.47965512
241,289.0027222
587,773.6175535
172,292.8016848
720,873.8556867
789,1180.160248
490,651.0308395
167,312.0272239
504,875.2623863
331,513.4336941
964,1124.942932
135,471.4710495
92,188.4411378
-52,270.5130346
110,417.3229584
789,999.9733585
385,740.2450485
659,1044.90122
885,1097.45194
699,887.2076256
754,874.6997127
138,445.8884531
729,880.2147749
826,1228.23735
195,296.6283903
17,312.6628006
194,300.6460069
-69,223.139097
783,1182.913283
625,1023.491982
408,759.3903775
189,518.0456066
775,896.4050633
990,1400.620472
248,344.4650934
287,637.7688386
987,1411.480093
-29,58.15116453
-71,219.9763345
-26,298.2581126
640,1019.816559
652,1042.48962
516,884.7996516
401,742.9653728
552,740.0303193
834,1035.394448
463,836.4649702
668,1059.103929
21,120.1317423
759,1165.208268
417,773.1384048
318,664.7651566
674,835.5428652
-12,-32.57805069
789,965.1356015
123,133.2053519
270,603.4762882
258,583.6125189
167,267.0718601
265,341.1488262
734,927.5816568
877,1114.289236
457,823.3205995
-88,-14.7355566
943,1072.601391
-31,-9.818513656
627,992.4385973
962,1386.681468
885,1286.798432
27,90.77568919
324,418.5180261
158,222.1036414
208,338.7523627
96,130.2013676
871,1008.712006
370,713.9600707
958,1081.023315
295,646.7101157
363,704.2970271
620,673.6059792
497,877.5536489
817,1216.95066
141,164.6262349
646,1030.686887
318,537.4984635
54,66.3602214
537,683.5518786
-80,-70.68703643
6,76.12943245
438,559.6041645
437,789.6457578
821,1256.255844
672,795.4270571
941,1389.640951
257,346.3556445
325,436.3297838
56,139.1678418
169,261.6782839
270,616.7455518
156,181.9427322
892,1040.442641
534,622.9465902
829,1238.641261
165,261.0299252
499,875.9215265
877,1068.274834
760,1159.916681
83,404.5874025
71,389.313501
503,873.4335922
675,806.0619195
-11,36.83775465
631,1036.814097
295,629.5497975
938,1368.282161
674,857.7629551
409,506.6665519
192,283.7359104
447,827.3368089
108,210.9845959
114,278.0547656
564,933.8140437
-30,-57.08521674
141,215.8187278
19,43.52244772
446,808.0993748
988,1136.110371
186,521.1151323
988,1408.128952
610,1006.340456
554,923.0212763
360,493.7998628
168,484.2093808
596,988.2821789
570,703.3754736
-44,93.40536483
-51,273.8335636
710,916.0430545
728,1121.055816
291,622.2585349
607,971.803447
-66,29.21386177
784,1178.007387
946,1114.231607
661,790.8311404
493,858.6251532
703,890.4307014
125,425.7416055
467,587.2786729
508,660.4053875
797,1210.817406
57,367.1969577
224,550.3230907
69,376.7694877
605,979.6004898
588,971.7230399
217,355.5115292
716,1100.579931
-44,-62.45792138
965,1220.231294
435,791.3922699
280,612.7667884
653,1037.344434
924,1340.507222
707,791.5519504
997,1174.010794
991,1405.917397
25,44.21001308
372,726.4536778
990,1173.474914
132,228.4506019
-38,52.91874342
653,820.5928556
311,434.4005784
116,188.9389711
578,724.2963177
926,1071.07523
126,190.5874526
211,319.4436747
587,672.1872038
834,1012.284935
312,373.3417133
718,1118.342549
314,402.9301209
750,953.0447348
634,789.4042913
425,527.6344992
586,733.7676117
509,879.7101158
8,39.84719016
250,584.3383295
137,201.808934
775,1179.052658
984,1212.71945
430,593.4026562
465,541.6481844
558,941.1176689
859,1269.280731
205,236.8529649
131,435.1451528
482,587.0759221
333,675.6327724
736,909.6739159
55,91.83646651
209,552.2109946
981,1188.19499
93,82.63447029
310,642.679938
191,509.5867541
300,634.5901396
564,660.1954476
808,1209.312254
-74,-75.68015692
741,882.208844
196,253.9348944
516,916.4082942
714,827.9350844
862,1267.425789
-42,265.8193783
125,246.3015364
537,901.6676987
742,921.8265441
-97,209.9319892
288,652.0051614
958,1097.737633
521,904.6919179
79,147.6253205
-70,235.9259363
-59,9.441696599
200,530.6204228
307,652.9472184
616,706.4914235
404,494.0974559
188,489.7920926
453,805.9179288
866,1294.451944
530,651.6782737
764,1171.421444
719,832.9708205
508,863.5673896
185,226.8254042
873,1282.836234
663,762.7883155
409,769.7666103
688,805.9061866
73,162.7488941
78,129.5968719
913,1123.436919
102,240.2494332
376,446.2911119
358,494.4882569
847,1240.380902
599,765.6003324
239,574.55887
858,1092.555905
922,1329.306034
579,634.8352307
75,392.6229778
110,234.0242579
615,780.8774052
197,529.3725164
805,1206.413819
729,1115.846298
-66,54.03786309
11,46.78397068
-52,244.9129834
809,939.0839771
290,376.474538
764,1007.401815
136,451.0979485
792,1213.347349
477,668.8262258
251,307.1369541
176,503.8928747
540,906.8666114
-93,-41.52451533
181,263.2956312
938,1123.701104
154,167.0877709
147,464.9916804
212,308.7460108
822,977.1361859
812,1234.953714
-59,-64.95258462
741,811.0636085
208,369.7770699
690,888.2651015
723,1111.19117
812,1223.081668
404,518.3503584
90,219.529781
853,1258.587986
924,1057.318737
669,1052.431217
604,734.3207456
204,286.327033
-7,298.7570567
336,683.6806333
115,451.821886
595,992.4615879
477,808.0886102
565,732.8103671
269,609.635015
603,770.2754531
682,1061.435064
261,578.4414271
562,944.5236648
598,725.326037
84,206.3984081
443,811.4148199
53,43.3314844
730,1136.54468
863,1052.732381
443,803.1382586
927,1354.390522
125,433.9891061
869,1029.764109
269,333.4477689
795,1195.498751
608,808.9066429
886,1293.495397
-94,-36.69943242
472,847.5777414
493,641.1115165
-16,-50.34451898
676,1072.382454
788,1185.423153
958,1394.643785
503,873.5825285
35,354.6541199
387,742.5084081
276,431.6314901
712,1096.43274
995,1162.93489
739,1136.754484
770,973.8404697
847,1024.061879
943,1366.62476
-49,272.9419246
166,485.0463233
530,888.9200939
461,584.8594061
863,1273.465795
-15,295.5603898
958,1373.287603
678,824.6305394
703,891.1547441
671,785.227887
538,713.6287078
370,463.5695656
90,167.9380146
60,162.9868902
424,562.5439029
372,453.8736303
714,935.8565705
82,400.2718272
405,592.222376
841,1238.465631
-25,53.05110328
-94,26.38740439
27,341.4625773
301,645.6858522
643,1053.492878
482,587.2816884
29,329.8575635
111,423.0784652
194,315.3694262
232,571.2083687
-69,226.0522635
550,650.8698344
520,888.4947627
6,322.7476427
990,1400.104164
443,805.3772685
85,397.7771161
917,1047.433545
136,178.1522226
322,660.3197166
485,588.8881807
890,1301.875369
999,1403.287657
283,631.8126762
246,589.4560913
315,427.3010026
469,838.7511541
590,714.2684061
572,944.1057325
966,1156.144845
193,534.0888617
957,1147.709276
899,1302.220553
368,727.1595449
495,613.8064648
247,344.8767682
363,718.1656358
799,1180.355275
129,453.8279427
449,822.670655
75,206.448331
809,901.6926797
361,714.7989353
795,1185.533922
880,1074.950011
452,534.7540943
597,748.7008654
451,812.2966773
396,567.3953026
631,1032.304344
920,1035.792928
936,1361.399216
906,1321.955874
581,966.9733949
647,1023.885513
303,640.7905246
-67,-54.66272544
7,316.6999275
224,553.1403849
967,1068.858685
610,746.8798367
250,592.5092531
45,138.7756918
970,1111.733655
388,750.9269795
311,400.2897073
776,898.0583209
479,849.4227735
407,478.8733529
462,825.0815458
-68,235.1238677
740,1126.895938
634,1011.246269
688,1083.011017
792,1180.548479
238,565.1843619
786,881.6309396
-28,-32.06821497
979,1409.92344
846,1039.940879
445,522.365079
165,261.2623142
102,407.2852719
106,251.7570359
993,1420.907401
513,872.6497901
958,1080.070661
508,867.892994
92,433.2006387
766,924.3864897
860,1265.093527
328,458.0789576
830,1037.350313
134,464.0175745
352,682.9408266
348,694.1872862
602,751.6220618
495,855.7484012
892,1129.961686
511,868.5759683
88,138.1394666
868,1282.27784
74,128.3020725
670,818.3362153
878,1078.796708
623,692.1288656
-33,271.6784008
574,953.7186529
948,1362.166454
831,1234.950911
541,647.4594837
134,466.4138297
419,773.4095378
232,575.855059
438,813.9047809
692,1072.716182
630,771.9649887
758,930.8375483
115,437.860026
577,710.3699527
941,1363.90768
239,317.3548371
485,588.3056356
733,1119.443823
967,1108.091958
244,362.6060665
783,1179.61258
187,498.9780323
505,605.1781809
110,203.9216345
60,376.8538759
154,501.570704
835,1236.020723
521,888.0690583
714,950.8095707
911,1026.322513
515,876.3445069
494,520.62694
905,1086.044647
505,865.0702228
768,1164.933746
530,658.7304694
45,66.92080644
211,316.196181
431,799.5809922
899,1145.279984
338,682.3778025
357,352.8720843
156,202.3058343
993,1411.999512
624,1006.216533
235,565.5903818
652,1039.078944
472,582.6071424
554,930.5234498
711,836.831206
967,1155.84437
957,1152.494954
62,178.4165793
161,475.1555662
0,293.518029
974,1193.968143
783,1157.809016
987,1428.860624
64,107.8048651
722,829.526372
748,865.3449769
829,1010.418483
-77,-63.83731231
879,1306.777283
242,562.0088777
166,281.0853339
900,1303.563165
657,1038.101737
925,1344.678229
599,980.5668619
898,1033.304422
397,451.8292865
-84,229.9314548
47,86.42944579
737,847.7123998
154,466.6801057
7,312.1255081
862,1273.358974
174,490.7463296
1000,1172.928535
839,1235.262185
10,324.1861462
334,666.9535056
126,440.5497142
25,126.9726097
-63,28.84231291
800,1195.659891
989,1090.785672
704,1097.79893
747,820.5387183
632,740.6448383
7,87.12335182
2,100.5839718
711,791.198935
103,189.1662989
846,1022.379697
581,682.9866596
155,485.6778826
878,1008.922406
81,386.6603945
955,1371.108874
33,342.1330499
246,576.077965
465,537.7398506
582,958.2797988
422,775.8063212
729,1120.102753
633,753.8167258
390,481.2710055
377,732.0464312
667,750.6862169
-43,248.2413586
364,419.4438427
665,1040.191342
399,501.016334
221,321.0975115
992,1408.100155
663,753.43144
326,676.3414362
179,498.0582752
453,600.234059
161,481.5096749
298,622.5570678
755,1160.995857
910,1071.721652
103,178.1055235
114,164.5438678
678,865.3194127
794,930.4221504
758,1168.826177
684,1085.838224
791,913.0334531
922,1049.331013
470,828.9442894
638,738.0632343
-97,-27.5893028
779,880.9759225
-81,207.10384
265,598.6590922
21,21.17269278
805,980.568026
448,818.6605688
671,1047.265913
11,326.5556521
-85,-51.26028771
932,1050.547797
429,510.041613
575,954.0709156
651,782.0230674
562,754.0935381
73,390.1184213
354,387.1468996
221,236.3968015
938,1356.357319
422,544.4665188
835,1238.326309
549,673.0398234
720,907.92387
522,649.608681
53,369.5583558
161,487.5847019
359,697.05853
98,93.0881181
796,1178.632719
313,367.8879038
-32,286.1066746
842,1235.780442
631,1005.027187
951,1097.143274
-95,188.3437742
494,583.6325699
169,481.4808701
-61,41.30654069
608,999.0472781
816,1215.776353
-27,268.8742116
110,248.3353338
451,490.5004404
602,693.708649
406,516.0422997
140,468.0254022
988,1421.601753
288,625.0914452
444,801.3674375
102,440.1071397
833,1241.067074
-59,8.239320938
846,1276.884579
542,922.5425984
784,994.7755712
17,308.1130196
63,194.2625002
-48,42.04099914
-86,-28.28550458
89,404.0266347
831,1236.922946
839,995.2011509
552,931.3744568
964,1402.606263
736,887.2315369
679,1074.269366
834,1034.583945
552,742.5956772
965,1391.971127
299,649.476857
-20,289.2364658
389,505.015409
214,310.6983686
239,308.9438842
480,842.6416277
244,341.7426437
-42,10.55251712
732,836.9943517
46,124.9862878
645,750.2314465
371,730.2033009
349,705.3748824
643,1039.665344
-38,280.1432292
889,1074.035422
647,1036.024979
775,1163.315063
477,853.6289952
982,1398.328473
426,798.8048511
374,476.4877392
89,87.27512075
357,420.279926
549,903.605363
610,1000.649646
417,553.0242064
523,659.1701433
790,1197.861638
-26,275.5185389
684,1074.479063
491,697.2722734
37,349.5730633
156,477.9216711
684,1081.121261
962,1158.015883
-21,45.05583554
876,1274.221038
246,603.7105447
247,592.7602761
292,402.2191016
835,1250.180093
995,1175.331789
383,532.2807629
438,567.0564816
688,898.2852156
884,1062.454887
935,1103.260327
570,703.2067939
3,105.9606322
512,630.706484
687,807.5351717
365,741.9402189
994,1198.332295
432,786.3613699
625,786.0738806
319,652.38366
30,346.3715347
197,216.0282366
75,171.5768789
278,609.4546735
765,1150.582842
46,123.8883941
108,175.3002036
599,983.5738236
776,976.7387363
486,672.9042614
798,1207.852783
484,859.4261753
635,1022.816142
958,1172.126581
485,850.6946062
888,1098.827162
145,467.6666465
0,319.1852408
-41,273.8007644
526,879.3280817
568,679.5478206
846,1028.362744
641,1019.731709
75,131.72407
309,656.9782522
622,767.8742509
150,481.6288347
570,689.9619238
187,286.2161375
488,592.5703135
183,513.7916105
277,330.9570053
588,739.7760323
197,189.5956246
248,594.7918438
963,1377.927071
830,1221.13431
113,432.6446465
586,733.713206
222,274.8304128
365,487.9864612
413,760.8428387
665,1041.56428
59,57.47616189
571,703.6427869
876,995.8920051
58,131.1883577
736,897.467118
795,1202.428121
452,793.351683
495,864.2048762
870,1274.368492
29,353.0668615
83,401.8679754
27,112.2230314
369,456.3487698
653,760.5718144
544,690.5989448
691,1077.595736
11,323.0862633
731,823.4253379
25,95.71476063
211,307.8118921
230,566.4396193
445,500.1482958
353,700.082914
-67,218.6280489
621,1015.865877
730,1133.28696
939,1359.572764
58,181.0311631
677,769.5428175
585,942.8427888
698,1093.095094
-83,38.00488984
331,663.161014
927,1368.622303
890,1087.166441
407,767.048081
-64,225.3927416
418,517.8941236
357,729.1294542
53,385.5010136
236,293.0239706
57,77.06373606
122,437.4584953
554,629.1283706
5,-8.817339781
872,1288.963611
-41,250.9615404
-99,188.4071534
856,1240.287626
169,494.3678738
-48,16.37759886
381,732.1744188
751,1157.356956
275,344.7365378
361,718.1764009
316,659.4864565
20,338.705427
345,387.583424
77,178.9434647
14,297.7105676
934,1360.058007
171,247.9857486
555,717.791432
443,553.3018483
433,559.7498086
239,287.580719
558,939.8568791
-3,58.98863467
869,1271.430565
81,106.6689634
578,789.1996358
-8,307.8974286
582,936.9236309
258,383.7377465
615,992.3370705
47,360.7864595
-44,80.51066831
784,952.556817
962,1394.881524
-1,335.3186326
819,929.2417352
174,250.170121
577,675.2064692
858,971.1329076
717,1131.205767
32,80.21255038
413,575.0223511
-28,263.5331806
628,1014.899583
950,1378.167877
938,1124.286569
-89,-127.522183
355,701.6407219
434,565.8251054
73,388.018535
287,634.096506
590,688.3472433
500,594.5864223
71,146.9855955
911,1083.210183
890,1027.460479
291,638.5099957
245,336.0100741
324,668.6119251
809,984.5206052
719,1107.492365
241,389.1680173
610,1008.122919
448,807.2156728
-9,294.1793961
498,594.8916906
-34,260.5455025
738,1139.138276
409,758.0935247
-11,279.8124515
408,539.2165219
174,288.421445
313,668.3580536
108,174.6445542
579,953.2001141
765,1174.442059
455,817.6833889
409,779.7204902
246,581.7203078
698,1081.804724
652,810.1117257
681,1064.412395
535,602.3602393
201,523.6160189
358,535.4480411
163,492.646345
792,1195.724672
42,352.0662202
493,561.9996453
75,405.5252871
831,1231.913911
634,643.6366107
819,951.7061338
86,142.4014121
871,970.3207994
201,229.3054884
843,1243.797806
27,127.5257188
393,751.0767901
736,1125.062573
486,853.9289442
523,886.1535202
635,1025.845907
236,594.4237634
105,426.0606285
-26,17.12027417
319,669.3905823
310,398.8479858
590,969.5887634
965,1395.474489
-68,16.39058938
-26,-15.88259809
388,426.8213805
460,555.3152782
215,561.2072169
932,1343.882701
741,984.3192827
141,439.7315027
-97,-69.64248102
777,1167.064398
524,652.3178982
250,577.0945863
991,1414.679539
85,401.5023901
685,1058.252389
-50,-32.77945616
801,1198.524357
529,893.2548042
229,248.5268342
59,373.7169805
239,290.1569792
12,131.9181849
858,1027.171663
72,390.7345392
-99,-81.46306203
269,608.7947786
506,620.5899126
703,1080.942125
543,659.277954
672,1060.708425
844,1239.451855
796,1205.313499
826,988.9356709
264,381.4066177
821,918.0630455
907,1332.159465
-90,204.3629055
-32,281.4173608
46,355.7121782
236,574.6345939
534,896.3912782
222,553.6199882
469,816.0159439
779,891.285196
510,632.1810981
105,422.2687063
62,367.3406797
349,437.2273792
594,959.8722315
771,1176.497263
893,1051.787257
955,1376.407018
753,895.2128313
579,682.78955
24,342.177919
183,507.9271032
380,509.2523728
967,1113.637548
249,592.4016557
821,980.1694305
837,1230.699792
365,485.3261478
-96,206.0222632
135,209.4471803
238,553.3828377
132,257.8860401
857,979.0043823
359,703.8912886
333,684.7702615
926,1075.740512
671,1059.437491
634,1012.548052
256,314.9156369
89,128.271461
911,1327.184616
592,748.8799408
823,1213.111196
984,1415.806097
-83,-48.08660011
665,845.5172001
997,1119.236507
785,1188.990236
219,362.991998
663,1051.443048
983,1076.832299
52,91.20538012
